,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
91,2009-04-13,-1906.2610437233652,-11742.847358534911,18430.15496791473,-1906.2610437233652,-1906.2610437233652,4773.63975727384,4773.63975727384,4773.63975727384,2220.8449841632782,2220.8449841632782,2220.8449841632782,2552.7947731105614,2552.7947731105614,2552.7947731105614,0.0,0.0,0.0,2867.3787135504745
92,2009-04-14,-1858.608464552252,-12700.400977034493,17161.92891447033,-1858.608464552252,-1858.608464552252,3891.1206059396472,3891.1206059396472,3891.1206059396472,1317.7282325215597,1317.7282325215597,1317.7282325215597,2573.3923734180876,2573.3923734180876,2573.3923734180876,0.0,0.0,0.0,2032.5121413873953
93,2009-04-15,-1810.9558853811386,-12785.578581253745,17482.01889055289,-1810.9558853811386,-1810.9558853811386,3805.875478952725,3805.875478952725,3805.875478952725,1190.393974063878,1190.393974063878,1190.393974063878,2615.4815048888468,2615.4815048888468,2615.4815048888468,0.0,0.0,0.0,1994.9195935715866
94,2009-04-16,-1763.3033062100244,-11199.988930313153,19700.324756918886,-1763.3033062100244,-1763.3033062100244,6040.5043232988,6040.5043232988,6040.5043232988,3364.7249293537598,3364.7249293537598,3364.7249293537598,2675.7793939450416,2675.7793939450416,2675.7793939450416,0.0,0.0,0.0,4277.201017088775
95,2009-04-17,-1715.650727038911,-15288.587604035332,14390.766501076676,-1715.650727038911,-1715.650727038911,1809.9539440404826,1809.9539440404826,1809.9539440404826,-940.6156865465657,-940.6156865465657,-940.6156865465657,2750.5696305870483,2750.5696305870483,2750.5696305870483,0.0,0.0,0.0,94.30321700157151
96,2009-04-18,-1667.9981478677978,-19900.957092289773,9758.30844439624,-1667.9981478677978,-1667.9981478677978,-3642.648725408288,-3642.648725408288,-3642.648725408288,-6478.464914936113,-6478.464914936113,-6478.464914936113,2835.8161895278245,2835.8161895278245,2835.8161895278245,0.0,0.0,0.0,-5310.646873276086
97,2009-04-19,-1620.3455686966836,-15040.039144617875,15934.663654044987,-1620.3455686966836,-1620.3455686966836,2252.6730009090074,2252.6730009090074,2252.6730009090074,-674.6115186192172,-674.6115186192172,-674.6115186192172,2927.2845195282243,2927.2845195282243,2927.2845195282243,0.0,0.0,0.0,632.3274322123239
98,2009-04-20,-1572.692989525571,-11464.863448178416,18773.37876114044,-1572.692989525571,-1572.692989525571,5241.510902558675,5241.510902558675,5241.510902558675,2220.844984162043,2220.844984162043,2220.844984162043,3020.665918396632,3020.665918396632,3020.665918396632,0.0,0.0,0.0,3668.8179130331046
99,2009-04-21,-1525.040410354457,-11995.976292736586,19362.887124784724,-1525.040410354457,-1525.040410354457,4429.429588177894,4429.429588177894,4429.429588177894,1317.72823252357,1317.72823252357,1317.72823252357,3111.7013556543243,3111.7013556543243,3111.7013556543243,0.0,0.0,0.0,2904.3891778234374
100,2009-04-22,-1477.3878311833435,-12462.12163657805,17757.636819167903,-1477.3878311833435,-1477.3878311833435,4386.694943173603,4386.694943173603,4386.694943173603,1190.3939740610563,1190.3939740610563,1190.3939740610563,3196.300969112547,3196.300969112547,3196.300969112547,0.0,0.0,0.0,2909.3071119902597
101,2009-04-23,-1429.7352520122301,-9978.32663049099,21152.274485888873,-1429.7352520122301,-1429.7352520122301,6635.380572454674,6635.380572454674,6635.380572454674,3364.7249293568902,3364.7249293568902,3364.7249293568902,3270.655643097783,3270.655643097783,3270.655643097783,0.0,0.0,0.0,5205.645320442443
102,2009-04-24,-1382.082672841116,-14011.52208258764,16441.917022979127,-1382.082672841116,-1382.082672841116,2390.7216817912454,2390.7216817912454,2390.7216817912454,-940.6156865509563,-940.6156865509563,-940.6156865509563,3331.337368342202,3331.337368342202,3331.337368342202,0.0,0.0,0.0,1008.6390089501294
103,2009-04-25,-1334.4300936700026,-19862.23333522295,10958.011172514383,-1334.4300936700026,-1334.4300936700026,-3103.07943792556,-3103.07943792556,-3103.07943792556,-6478.464914934206,-6478.464914934206,-6478.464914934206,3375.3854770086455,3375.3854770086455,3375.3854770086455,0.0,0.0,0.0,-4437.509531595562
104,2009-04-26,-1286.7775144988893,-14400.306686953458,16147.849621150815,-1286.7775144988893,-1286.7775144988893,2725.7648093949806,2725.7648093949806,2725.7648093949806,-674.6115186141706,-674.6115186141706,-674.6115186141706,3400.3763280091507,3400.3763280091507,3400.3763280091507,0.0,0.0,0.0,1438.9872948960913
105,2009-04-27,-1239.124935327776,-10561.915192596436,19056.846723992312,-1239.124935327776,-1239.124935327776,5625.319556373883,5625.319556373883,5625.319556373883,2220.844984163963,2220.844984163963,2220.844984163963,3404.4745722099196,3404.4745722099196,3404.4745722099196,0.0,0.0,0.0,4386.1946210461065
106,2009-04-28,-1191.4723561566618,-10778.183733663145,19265.04925687632,-1191.4723561566618,-1191.4723561566618,4704.192968933725,4704.192968933725,4704.192968933725,1317.728232521091,1317.728232521091,1317.728232521091,3386.4647364126345,3386.4647364126345,3386.4647364126345,0.0,0.0,0.0,3512.7206127770633
107,2009-04-29,-1143.8197769855476,-12392.398503877852,17976.00151745146,-1143.8197769855476,-1143.8197769855476,4536.156483815231,4536.156483815231,4536.156483815231,1190.3939740595954,1190.3939740595954,1190.3939740595954,3345.762509755637,3345.762509755637,3345.762509755637,0.0,0.0,0.0,3392.336706829683
108,2009-04-30,-1096.1672002466983,-9537.416434239864,20886.758754368664,-1096.1672002466983,-1096.1672002466983,6647.130705151998,6647.130705151998,6647.130705151998,3364.7249293551404,3364.7249293551404,3364.7249293551404,3282.405775796858,3282.405775796858,3282.405775796858,0.0,0.0,0.0,5550.9635049052995
109,2009-05-01,-1048.5146235078473,-14164.959938840142,17281.617278105557,-1048.5146235078473,-1048.5146235078473,2256.41040054443,2256.41040054443,2256.41040054443,-940.6156865407384,-940.6156865407384,-940.6156865407384,3197.0260870851685,3197.0260870851685,3197.0260870851685,0.0,0.0,0.0,1207.8957770365828
110,2009-05-02,-1000.8620467689971,-20116.126677909746,10415.990634923497,-1000.8620467689971,-1000.8620467689971,-3387.663009195569,-3387.663009195569,-3387.663009195569,-6478.464914934894,-6478.464914934894,-6478.464914934894,3090.801905739325,3090.801905739325,3090.801905739325,0.0,0.0,0.0,-4388.5250559645665
111,2009-05-03,-953.209470030146,-12851.736160963725,16463.118915033127,-953.209470030146,-953.209470030146,2290.783994969292,2290.783994969292,2290.783994969292,-674.6115186228767,-674.6115186228767,-674.6115186228767,2965.395513592169,2965.395513592169,2965.395513592169,0.0,0.0,0.0,1337.5745249391462
112,2009-05-04,-905.5568932912959,-11393.787031114078,19249.743936204424,-905.5568932912959,-905.5568932912959,5043.720994592214,5043.720994592214,5043.720994592214,2220.844984162728,2220.844984162728,2220.844984162728,2822.8760104294865,2822.8760104294865,2822.8760104294865,0.0,0.0,0.0,4138.164101300918
113,2009-05-05,-857.9043165524448,-12135.206022431203,18708.610542533253,-857.9043165524448,-857.9043165524448,3983.359485002008,3983.359485002008,3983.359485002008,1317.7282325186115,1317.7282325186115,1317.7282325186115,2665.6312524833975,2665.6312524833975,2665.6312524833975,0.0,0.0,0.0,3125.455168449563
114,2009-05-06,-810.2517398135939,-12271.958071985791,16505.201857063737,-810.2517398135939,-810.2517398135939,3686.665895995657,3686.665895995657,3686.665895995657,1190.393974058134,1190.393974058134,1190.393974058134,2496.2719219375235,2496.2719219375235,2496.2719219375235,0.0,0.0,0.0,2876.4141561820634
115,2009-05-07,-762.5991630747444,-10006.237911082144,20336.989756616313,-762.5991630747444,-762.5991630747444,5682.256080339533,5682.256080339533,5682.256080339533,3364.7249293533896,3364.7249293533896,3364.7249293533896,2317.531150986143,2317.531150986143,2317.531150986143,0.0,0.0,0.0,4919.656917264789
116,2009-05-08,-714.9465863358935,-15557.147612006458,15042.651339190064,-714.9465863358935,-714.9465863358935,1191.5475572058765,1191.5475572058765,1191.5475572058765,-940.6156865265037,-940.6156865265037,-940.6156865265037,2132.16324373238,2132.16324373238,2132.16324373238,0.0,0.0,0.0,476.60097086998303
117,2009-05-09,-667.2940095970432,-20733.128509689126,10661.63163369629,-667.2940095970432,-667.2940095970432,-4535.619872897651,-4535.619872897651,-4535.619872897651,-6478.4649149353445,-6478.4649149353445,-6478.4649149353445,1942.8450420376935,1942.8450420376935,1942.8450420376935,0.0,0.0,0.0,-5202.913882494694
118,2009-05-10,-619.6414328581922,-15944.446799124753,15067.55208210467,-619.6414328581922,-619.6414328581922,1077.4718487556743,1077.4718487556743,1077.4718487556743,-674.6115186180602,-674.6115186180602,-674.6115186180602,1752.0833673737347,1752.0833673737347,1752.0833673737347,0.0,0.0,0.0,457.8304158974821
119,2009-05-11,-571.988856119342,-12435.437519902347,18402.934190111657,-571.988856119342,-571.988856119342,3782.976727557837,3782.976727557837,3782.976727557837,2220.8449841646484,2220.8449841646484,2220.8449841646484,1562.1317433931897,1562.1317433931897,1562.1317433931897,0.0,0.0,0.0,3210.987871438495
120,2009-05-12,-524.336279380491,-13628.518961849108,16947.91657950098,-524.336279380491,-524.336279380491,2692.647503135358,2692.647503135358,2692.647503135358,1317.7282325198614,1317.7282325198614,1317.7282325198614,1374.919270615497,1374.919270615497,1374.919270615497,0.0,0.0,0.0,2168.311223754867
121,2009-05-13,-476.68370264163997,-13851.993477847098,16586.71115811101,-476.68370264163997,-476.68370264163997,2382.3880700671475,2382.3880700671475,2382.3880700671475,1190.3939740553128,1190.3939740553128,1190.3939740553128,1191.9940960118356,1191.9940960118356,1191.9940960118356,0.0,0.0,0.0,1905.7043674255076
122,2009-05-14,-429.03112590279056,-11395.5174591961,20654.016417789473,-429.03112590279056,-429.03112590279056,4379.208339385139,4379.208339385139,4379.208339385139,3364.724929353399,3364.724929353399,3364.724929353399,1014.4834100317393,1014.4834100317393,1014.4834100317393,0.0,0.0,0.0,3950.1772134823486
123,2009-05-15,-381.37854916393957,-14853.220674495176,15540.976626020692,-381.37854916393957,-381.37854916393957,-97.5443583439856,-97.5443583439856,-97.5443583439856,-940.6156865349112,-940.6156865349112,-940.6156865349112,843.0713281909258,843.0713281909258,843.0713281909258,0.0,0.0,0.0,-478.9229075079252
124,2009-05-16,-333.72597242508937,-22063.910165846257,9044.683779914369,-333.72597242508937,-333.72597242508937,-5800.469522766324,-5800.469522766324,-5800.469522766324,-6478.464914935794,-6478.464914935794,-6478.464914935794,677.9953921694697,677.9953921694697,677.9953921694697,0.0,0.0,0.0,-6134.195495191414
125,2009-05-17,-286.07339568623837,-16385.447514857427,14194.659571635319,-286.07339568623837,-286.07339568623837,-155.54974203329462,-155.54974203329462,-155.54974203329462,-674.6115186132441,-674.6115186132441,-674.6115186132441,519.0617765799494,519.0617765799494,519.0617765799494,0.0,0.0,0.0,-441.623137719533
126,2009-05-18,-238.42081894738817,-14146.412055927878,18439.410383574574,-238.42081894738817,-238.42081894738817,2586.5236172741306,2586.5236172741306,2586.5236172741306,2220.8449841626853,2220.8449841626853,2220.8449841626853,365.67863311144544,365.67863311144544,365.67863311144544,0.0,0.0,0.0,2348.1027983267422
127,2009-05-19,-190.76824220853717,-14194.323592081808,16202.6953302594,-190.76824220853717,-190.76824220853717,1534.634597475598,1534.634597475598,1534.634597475598,1317.728232518143,1317.728232518143,1317.728232518143,216.90636495745517,216.90636495745517,216.90636495745517,0.0,0.0,0.0,1343.8663552670607
128,2009-05-20,-143.11566546968695,-14474.114799307343,15999.751268760394,-143.11566546968695,-143.11566546968695,1261.916996236782,1261.916996236782,1261.916996236782,1190.3939740586293,1190.3939740586293,1190.3939740586293,71.52302217815273,71.52302217815273,71.52302217815273,0.0,0.0,0.0,1118.8013307670951
129,2009-05-21,-95.46308718535639,-11664.24340620457,18553.681855166407,-95.46308718535639,-95.46308718535639,3292.827392127311,3292.827392127311,3292.827392127311,3364.724929356531,3364.724929356531,3364.724929356531,-71.89753722921927,-71.89753722921927,-71.89753722921927,0.0,0.0,0.0,3197.3643049419547
130,2009-05-22,-47.81050890102502,-17884.44819614838,14316.025985912096,-47.81050890102502,-47.81050890102502,-1155.5132336184233,-1155.5132336184233,-1155.5132336184233,-940.6156865393021,-940.6156865393021,-940.6156865393021,-214.89754707912132,-214.89754707912132,-214.89754707912132,0.0,0.0,0.0,-1203.3237425194484
131,2009-05-23,-0.15793061669444802,-22362.329656871574,8799.98491958251,-0.15793061669444802,-0.15793061669444802,-6837.505415842608,-6837.505415842608,-6837.505415842608,-6478.464914933886,-6478.464914933886,-6478.464914933886,-359.04050090872244,-359.04050090872244,-359.04050090872244,0.0,0.0,0.0,-6837.663346459302
132,2009-05-24,47.49464766763612,-16172.575302264799,15197.939427233965,47.49464766763612,47.49464766763612,-1180.4245912160827,-1180.4245912160827,-1180.4245912160827,-674.6115186219497,-674.6115186219497,-674.6115186219497,-505.81307259413273,-505.81307259413273,-505.81307259413273,0.0,0.0,0.0,-1132.9299435484465
133,2009-05-25,95.14722595196669,-13092.378036462449,18751.08770332074,95.14722595196669,95.14722595196669,1564.3175463423677,1564.3175463423677,1564.3175463423677,2220.844984163391,2220.844984163391,2220.844984163391,-656.5274378210237,-656.5274378210237,-656.5274378210237,0.0,0.0,0.0,1659.4647722943344
134,2009-05-26,142.79980423629806,-14450.76447022826,16643.53160990464,142.79980423629806,142.79980423629806,505.50054432024587,505.50054432024587,505.50054432024587,1317.7282325193923,1317.7282325193923,1317.7282325193923,-812.2276881991468,-812.2276881991468,-812.2276881991468,0.0,0.0,0.0,648.3003485565439
135,2009-05-27,190.45238252062944,-15789.265504757686,16519.85823253686,190.45238252062944,190.45238252062944,216.79002327977426,216.79002327977426,216.79002327977426,1190.393974061946,1190.393974061946,1190.393974061946,-973.6039507821714,-973.6039507821714,-973.6039507821714,0.0,0.0,0.0,407.24240580040373
136,2009-05-28,238.1049608049592,-12158.419838682055,17449.462013870623,238.1049608049592,238.1049608049592,2223.8073039955666,2223.8073039955666,2223.8073039955666,3364.7249293516593,3364.7249293516593,3364.7249293516593,-1140.9176253560925,-1140.9176253560925,-1140.9176253560925,0.0,0.0,0.0,2461.912264800526
137,2009-05-29,285.75753908929056,-17432.92969006608,13150.8818276965,285.75753908929056,285.75753908929056,-2254.5565216247437,-2254.5565216247437,-2254.5565216247437,-940.6156865331008,-940.6156865331008,-940.6156865331008,-1313.9408350916435,-1313.9408350916435,-1313.9408350916435,0.0,0.0,0.0,-1968.7989825354532
138,2009-05-30,333.4101173736211,-23341.82454112901,7171.0653167497685,333.4101173736211,333.4101173736211,-7970.377676826711,-7970.377676826711,-7970.377676826711,-6478.464914936933,-6478.464914936933,-6478.464914936933,-1491.9127618897774,-1491.9127618897774,-1491.9127618897774,0.0,0.0,0.0,-7636.96755945309
139,2009-05-31,381.06269565795253,-17125.408667080592,14310.711167262489,381.06269565795253,381.06269565795253,-2348.126536928839,-2348.126536928839,-2348.126536928839,-674.6115186169031,-674.6115186169031,-674.6115186169031,-1673.5150183119351,-1673.5150183119351,-1673.5150183119351,0.0,0.0,0.0,-1967.0638412708863
140,2009-06-01,428.7152739422831,-15171.343551190788,15979.271634148847,428.7152739422831,428.7152739422831,363.9773754226544,363.9773754226544,363.9773754226544,2220.8449841640977,2220.8449841640977,2220.8449841640977,-1856.867608741443,-1856.867608741443,-1856.867608741443,0.0,0.0,0.0,792.6926493649376
141,2009-06-02,476.36785222661365,-15827.679475692035,14964.22737336752,476.36785222661365,476.36785222661365,-721.8181391103999,-721.8181391103999,-721.8181391103999,1317.728232516913,1317.728232516913,1317.728232516913,-2039.546371627313,-2039.546371627313,-2039.546371627313,0.0,0.0,0.0,-245.45028688378625
142,2009-06-03,524.0204305109451,-16165.020039821493,13890.84714248901,524.0204305109451,524.0204305109451,-1028.2281183892142,-1028.2281183892142,-1028.2281183892142,1190.393974060484,1190.393974060484,1190.393974060484,-2218.6220924496984,-2218.6220924496984,-2218.6220924496984,0.0,0.0,0.0,-504.2076878782691
143,2009-06-04,571.6730087952756,-13626.456042474732,17197.15995728406,571.6730087952756,571.6730087952756,974.0041739954521,974.0041739954521,974.0041739954521,3364.724929356549,3364.724929356549,3364.724929356549,-2390.720755361097,-2390.720755361097,-2390.720755361097,0.0,0.0,0.0,1545.6771827907278
144,2009-06-05,619.325587079607,-17877.44755209658,12274.663765304045,619.325587079607,619.325587079607,-3492.7193693989643,-3492.7193693989643,-3492.7193693989643,-940.6156865374916,-940.6156865374916,-940.6156865374916,-2552.1036828614724,-2552.1036828614724,-2552.1036828614724,0.0,0.0,0.0,-2873.3937823193573
145,2009-06-06,666.9781653639376,-23141.23425399333,6103.888244281557,666.9781653639376,666.9781653639376,-9177.23053523039,-9177.23053523039,-9177.23053523039,-6478.464914935024,-6478.464914935024,-6478.464914935024,-2698.7656202953654,-2698.7656202953654,-2698.7656202953654,0.0,0.0,0.0,-8510.252369866452
